file,cycle,capacity,soh
B0018.mat,21,1.7315166735475835,0.9463901922372489
B0018.mat,22,1.711469957068211,0.9354333148635136
B0018.mat,23,1.7085949894470602,0.9338619519068506
B0018.mat,24,1.711469957068211,0.9354333148635136
B0018.mat,25,1.7327697147429955,0.9470750634348085
B0018.mat,26,1.7327697147429955,0.9470750634348085
B0018.mat,27,1.7222313328292376,0.9413151297087318
B0018.mat,28,1.711846298984729,0.9356390110050301
B0018.mat,29,1.699267835126687,0.9287640354356225
B0018.mat,30,1.6940366439243106,0.9259048379913937
B0018.mat,31,1.6819027078768087,0.919272826735584
B0018.mat,32,1.6769770618433686,0.9165806302539126
B0018.mat,33,1.6655229306478936,0.9103201780217162
B0018.mat,34,1.6571924575832084,0.9057670148177132
B0018.mat,35,1.6482241555294048,0.9008652352192809
B0018.mat,36,1.6387701497987262,0.8956979859299409
B0018.mat,37,1.6276486907262062,0.8896193613631693
B0018.mat,38,1.62215370227252,0.8866159809981563
B0018.mat,39,1.62215370227252,0.8866159809981563
B0018.mat,40,1.649300642552199,0.9014536076998968
B0018.mat,41,1.649300642552199,0.9014536076998968
B0018.mat,42,1.63238299185809,0.8922069750008323
B0018.mat,43,1.6164159719025777,0.8834799258675465
B0018.mat,44,1.6109028378249377,0.8804666276999479
B0018.mat,45,1.6109028378249377,0.8804666276999479
B0018.mat,46,1.7165673917429753,0.9382194053791094
B0018.mat,47,1.7165673917429753,0.9382194053791094
B0018.mat,48,1.6958235570934848,0.9268815060902467
B0018.mat,49,1.6777783190792557,0.9170185711649573
B0018.mat,50,1.6664109274827466,0.9108055279511054
B0018.mat,51,1.6606586897774192,0.9076615435870475
B0018.mat,52,1.6468336174407805,0.9001052127319951
B0018.mat,53,1.6257639928779952,0.888589247367661
B0018.mat,54,1.6121577411874595,0.8811525166969408
B0018.mat,55,1.6121577411874595,0.8811525166969408
B0018.mat,56,1.6404348572349936,0.8966078603854956
B0018.mat,57,1.6404348572349936,0.8966078603854956
B0018.mat,58,1.6132653317422077,0.881757889347428
B0018.mat,59,1.5920964324686278,0.8701876636839767
B0018.mat,60,1.5866011820698824,0.8671841401483903
B0018.mat,61,1.5800766490336253,0.8636180445001223
B0018.mat,62,1.5641732953289167,0.8549257932502514
B0018.mat,63,1.555618272193922,0.8502498983466618
B0018.mat,64,1.5402045278637397,0.8418252515138652
B0018.mat,65,1.5321613015959863,0.837429087982762
B0018.mat,66,1.5316232403693415,0.8371350013733179
B0018.mat,67,1.5222595950771978,0.8320171401344091
B0018.mat,68,1.5065267126851283,0.8234180629098331
B0018.mat,69,1.5014219556532926,0.8206279702341528
B0018.mat,70,1.5014219556532926,0.8206279702341528
B0018.mat,71,1.523845267514426,0.8328838166531048
B0018.mat,72,1.523845267514426,0.8328838166531048
B0018.mat,73,1.5011920994261239,0.820502338363354
B0018.mat,74,1.492417671450291,0.8157065239737606
B0018.mat,75,1.483323851940123,0.8107361406526656
B0018.mat,76,1.4807376792294196,0.8093226235169474
B0018.mat,77,1.4735077809902477,0.8053709983960603
B0018.mat,78,1.46801928526661,0.802371166744226
B0018.mat,79,1.4580923557119019,0.7969454328121596
B0018.mat,80,1.4527808777541982,0.7940423532621624
B0018.mat,81,1.4478660988891399,0.7913560964181111
B0018.mat,82,1.4425356364492432,0.7884426405731428
B0018.mat,83,1.4392712877203313,0.7866584546809245
B0018.mat,84,1.4286475681888218,0.7808518782134277
B0018.mat,85,1.4286475681888218,0.7808518782134277
B0018.mat,86,1.4525819651050202,0.7939336341356477
B0018.mat,87,1.4525819651050202,0.7939336341356477
B0018.mat,88,1.442834198908794,0.7886058250158952
B0018.mat,89,1.428376058807949,0.7807034800957059
B0018.mat,90,1.428376058807949,0.7807034800957059
B0018.mat,91,1.4283179548274056,0.7806717223666835
B0018.mat,92,1.4283179548274056,0.7806717223666835
B0018.mat,93,1.4197026883204058,0.7759629004129048
B0018.mat,94,1.4155606630306516,0.7736990053144011
B0018.mat,95,1.4084461071166137,0.7698104225233534
B0018.mat,96,1.405680035419228,0.7682985785050874
B0018.mat,97,1.3968547782872414,0.7634749825667521
B0018.mat,98,1.3935670371440676,0.7616780111485447
B0018.mat,99,1.3893644292809475,0.7593810036035193
B0018.mat,100,1.384901110085747,0.7569414997998929
B0018.mat,101,1.3785651415666713,0.7534784673287751
B0018.mat,102,1.3733464385229082,0.7506260955022324
B0018.mat,103,1.3703251814242443,0.7489747755178024
B0018.mat,104,1.3679487285504814,0.747675884362781
B0018.mat,105,1.3679487285504814,0.747675884362781
B0018.mat,106,1.4500998937104097,0.7925770153631126
B0018.mat,107,1.4500998937104097,0.7925770153631126
B0018.mat,108,1.4381406901824496,0.7860405071684547
B0018.mat,109,1.4283681980964316,0.7806991836887479
B0018.mat,110,1.4147874517552432,0.7732763934049964
B0018.mat,111,1.413889163393182,0.7727854184645624
B0018.mat,112,1.3989331662177225,0.7646109612050875
B0018.mat,113,1.3953322584033976,0.7626428231613195
B0018.mat,114,1.390046129540245,0.759753598594547
B0018.mat,115,1.388215260193751,0.7587529054916388
B0018.mat,116,1.3860271454209647,0.7575569537621001
B0018.mat,117,1.3761826562394497,0.7521762790326543
B0018.mat,118,1.3647168898640165,0.7459094673929133
B0018.mat,119,1.3589854739373584,0.7427768635297877
B0018.mat,120,1.3589854739373584,0.7427768635297877
B0018.mat,121,1.4064481483279663,0.7687184038145783
B0018.mat,122,1.4064481483279663,0.7687184038145783
B0018.mat,123,1.3934907492075153,0.7616363146658933
B0018.mat,124,1.3882493512249316,0.7587715385305495
B0018.mat,125,1.3796951665608619,0.754096101907652
B0018.mat,126,1.3701878338420928,0.7488997058366025
B0018.mat,127,1.3686586323935683,0.7480638945071779
B0018.mat,128,1.3634051133928073,0.7451924934210621
B0018.mat,129,1.3627371779096438,0.7448274218049638
B0018.mat,130,1.3547969729652622,0.7404875663484637
B0018.mat,131,1.3518646035305233,0.7388848294441939
B0018.mat,132,1.341051440640485,0.7329747094537064
B0025.mat,1,1.847011162956716,1.0037083129930515
B0025.mat,2,1.847111177186175,1.003762663023814
B0025.mat,3,1.8485654344528386,1.0045529398434971
B0025.mat,4,1.847111177186175,1.003762663023814
B0025.mat,5,1.8370120718560439,0.9982745770950758
B0025.mat,6,1.8370120718560439,0.9982745770950758
B0025.mat,7,1.839863822522073,0.999824283944435
B0025.mat,8,1.8401871729536057,1.0
B0025.mat,9,1.8401871729536057,1.0
B0025.mat,10,1.8281265632888257,0.9934459875375492
B0025.mat,11,1.8253563336445804,0.9919405810849008
B0025.mat,12,1.8253563336445804,0.9919405810849008
B0025.mat,13,1.8214180552626154,0.9898004301046915
B0025.mat,14,1.8175491643824844,0.9876979858876062
B0025.mat,15,1.810901200296979,0.9840853294235168
B0025.mat,16,1.8083032603084233,0.9826735491292405
B0025.mat,17,1.8083032603084233,0.9826735491292405
B0025.mat,18,1.807772607491239,0.9823851801931978
B0025.mat,19,1.807772607491239,0.9823851801931978
B0025.mat,20,1.8048055175003972,0.9807727953040674
B0025.mat,21,1.800538555899242,0.9784540303089249
B0025.mat,22,1.800538555899242,0.9784540303089249
B0025.mat,23,1.7942356098033032,0.9750288645493884
B0025.mat,24,1.7961223845359495,0.9760541812999763
B0025.mat,25,1.7912236690350776,0.9733921067170906
B0025.mat,26,1.7912236690350776,0.9733921067170906
B0025.mat,27,1.7854822365303245,0.9702720803474156
B0025.mat,28,1.7677890780323617,0.9606572114047286
B0026.mat,1,1.8132504303869899,0.9999214215613609
B0026.mat,2,1.8135354175561993,1.000078578438639
B0026.mat,3,1.8149760087078302,1.0008729959819014
B0026.mat,4,1.8142913014068198,1.000495412452177
B0026.mat,5,1.8142913014068198,1.000495412452177
B0026.mat,6,1.8142913014068198,1.000495412452177
B0026.mat,7,1.8085638576011063,0.9973369994408536
B0026.mat,8,1.8085638576011063,0.9973369994408536
B0026.mat,9,1.804936077644182,0.9953364512370044
B0026.mat,10,1.8049315924982108,0.9953339778921976
B0026.mat,11,1.8049315924982108,0.9953339778921976
B0026.mat,12,1.806556213274488,0.9962298790258135
B0026.mat,13,1.806556213274488,0.9962298790258135
B0026.mat,14,1.799304949381792,0.9922311516695742
B0026.mat,15,1.7938155707698507,0.989204020296458
B0026.mat,16,1.7842197448470132,0.9839123784266853
B0026.mat,17,1.7842197448470132,0.9839123784266853
B0026.mat,18,1.795972684272296,0.9903935658571195
B0026.mat,19,1.795972684272296,0.9903935658571195
B0026.mat,20,1.795972684272296,0.9903935658571195
B0026.mat,21,1.7931026940553298,0.9888109026741837
B0026.mat,22,1.7959303030608789,0.9903701946335656
B0026.mat,23,1.7824572301269948,0.982940435337728
B0026.mat,24,1.7783142127341003,0.9806557581791667
B0026.mat,25,1.7783142127341003,0.9806557581791667
B0026.mat,26,1.7733229782464675,0.9779033296118923
B0026.mat,27,1.7733229782464675,0.9779033296118923
B0026.mat,28,1.768754111010884,0.975383816507376
B0027.mat,1,1.8233077742149364,1.0049989619735884
B0027.mat,2,1.8142384651167962,1.0
B0027.mat,3,1.8142384651167962,1.0
B0027.mat,4,1.8128596793130867,0.9992400195287333
B0027.mat,5,1.812800333853042,0.9992073085807595
B0027.mat,6,1.812800333853042,0.9992073085807595
B0027.mat,7,1.816519171293833,1.0012571148836764
B0027.mat,8,1.816980986440728,1.0015116652946476
B0027.mat,9,1.816980986440728,1.0015116652946476
B0027.mat,10,1.8047602710768988,0.9947756625040539
B0027.mat,11,1.8047602710768988,0.9947756625040539
B0027.mat,12,1.810054375611175,0.9976937488725597
B0027.mat,13,1.810054375611175,0.9976937488725597
B0027.mat,14,1.8120006378747944,0.9987665197905184
B0027.mat,15,1.809238569578753,0.9972440802936446
B0027.mat,16,1.809238569578753,0.9972440802936446
B0027.mat,17,1.809238569578753,0.9972440802936446
B0027.mat,18,1.809153485164282,0.9971971821509216
B0027.mat,19,1.809153485164282,0.9971971821509216
B0027.mat,20,1.8065551508093707,0.9957649920585655
B0027.mat,21,1.802401655959492,0.9934756045663808
B0027.mat,22,1.802401655959492,0.9934756045663808
B0027.mat,23,1.7964331683322998,0.9901858013007402
B0027.mat,24,1.7915527748749653,0.987495750598381
B0027.mat,25,1.7915527748749653,0.987495750598381
B0027.mat,26,1.7873097711102113,0.9851570261989505
B0027.mat,27,1.7873097711102113,0.9851570261989505
B0027.mat,28,1.7700926253324452,0.975667013662667
B0028.mat,1,1.8046847720100736,1.0071246361679054
B0028.mat,2,1.8046847720100736,1.0071246361679054
B0028.mat,3,1.797618668222458,1.003181317469482
B0028.mat,4,1.7929913687761174,1.0005990009654506
B0028.mat,5,1.7919180081592216,1.0
B0028.mat,6,1.7919180081592216,1.0
B0028.mat,7,1.790475801581265,0.999195160397189
B0028.mat,8,1.790475801581265,0.999195160397189
B0028.mat,9,1.7871529619962185,0.997340812391356
B0028.mat,10,1.7868365091987264,0.997164212348245
B0028.mat,11,1.7850235136604733,0.9961524497954954
B0028.mat,12,1.7816340617009505,0.9942609280048279
B0028.mat,13,1.7803865429693038,0.9935647361445049
B0028.mat,14,1.7789060856417256,0.9927385502806221
B0028.mat,15,1.7738387518973049,0.9899106676870283
B0028.mat,16,1.769682881523146,0.987591437479376
B0028.mat,17,1.7648189744011906,0.9848770794005977
B0028.mat,18,1.7617857390844023,0.9831843483141435
B0028.mat,19,1.7617857390844023,0.9831843483141435
B0028.mat,20,1.75770610357021,0.9809076618275875
B0028.mat,21,1.7521244035832177,0.97779273136672
B0028.mat,22,1.7521244035832177,0.97779273136672
B0028.mat,23,1.7521244035832177,0.97779273136672
B0028.mat,24,1.7483011320324189,0.9756591116735253
B0028.mat,25,1.7411482627836237,0.9716673725335502
B0028.mat,26,1.736559066269527,0.9691063197994404
B0028.mat,27,1.7363833316311177,0.9690082491078077
B0028.mat,28,1.7172335652295245,0.9583215065702598
B0029.mat,1,1.697507332205763,0.9356101989714488
B0029.mat,2,1.8254376674722927,1.0061211912731265
B0029.mat,3,1.8254376674722927,1.0061211912731265
B0029.mat,4,1.815750429913437,1.0007819046096944
B0029.mat,5,1.8151647619660576,1.0004591037036936
B0029.mat,6,1.8143317955190057,1.0
B0029.mat,7,1.8143317955190057,1.0
B0029.mat,8,1.801343601809866,0.9928413348973889
B0029.mat,9,1.7881558802945825,0.9855726966318554
B0029.mat,10,1.7852807447597443,0.9839880165077793
B0029.mat,11,1.7760714604539518,0.9789121619543083
B0029.mat,12,1.7698116401111978,0.9754619549093707
B0029.mat,13,1.7565231680521758,0.9681377862584979
B0029.mat,14,1.7543413277348154,0.9669352276511092
B0029.mat,15,1.7543413277348154,0.9669352276511092
B0029.mat,16,1.7657088508465202,0.9732006324352727
B0029.mat,17,1.7657088508465202,0.9732006324352727
B0029.mat,18,1.7523941408724169,0.9658620023087502
B0029.mat,19,1.7380191225603105,0.9579389651070601
B0029.mat,20,1.7379128985265808,0.957880417914098
B0029.mat,21,1.7312214443143976,0.9541923084796992
B0029.mat,22,1.7224270683625882,0.9493451377617911
B0029.mat,23,1.7184213765608034,0.9471373322150449
B0029.mat,24,1.7010220930648232,0.9375474195326169
B0029.mat,25,1.7010220930648232,0.9375474195326169
B0029.mat,26,1.6976972688567131,0.9357148858051466
B0029.mat,27,1.6976972688567131,0.9357148858051466
B0029.mat,28,1.6899314034061208,0.9314345962408166
B0029.mat,29,1.685023551367069,0.9287295496494637
B0029.mat,30,1.678389965463405,0.9250733353230391
B0029.mat,31,1.6737947494868326,0.9225406034446024
B0029.mat,32,1.6687898927884715,0.9197820910761801
B0029.mat,33,1.6492566306631427,0.9090159995742996
B0029.mat,34,1.6456360229757092,0.907020439723353
B0029.mat,35,1.6456360229757092,0.907020439723353
B0029.mat,36,1.6461201520877546,0.9072872757636193
B0029.mat,37,1.6461201520877546,0.9072872757636193
B0029.mat,38,1.6275119188151763,0.8970310297348959
B0029.mat,39,1.6200530533464497,0.8929199484612566
B0029.mat,40,1.612079811711934,0.8885253599663584
B0030.mat,1,1.6560706096175404,0.946810415730833
B0030.mat,2,1.761969227822918,1.0073548841526898
B0030.mat,3,1.761969227822918,1.0073548841526898
B0030.mat,4,1.751755031874225,1.0015152133944656
B0030.mat,5,1.7506745293461339,1.000897467362455
B0030.mat,6,1.7491047649061158,1.0
B0030.mat,7,1.7491047649061158,1.0
B0030.mat,8,1.7252544028765475,0.98636424615146
B0030.mat,9,1.7112621367644252,0.9783645731799708
B0030.mat,10,1.7112621367644252,0.9783645731799708
B0030.mat,11,1.70324722921867,0.9737822818806927
B0030.mat,12,1.70324722921867,0.9737822818806927
B0030.mat,13,1.689458044662304,0.9658987149080156
B0030.mat,14,1.6756136292719177,0.9579835713053227
B0030.mat,15,1.6756136292719177,0.9579835713053227
B0030.mat,16,1.709207290507283,0.9771897743352301
B0030.mat,17,1.709207290507283,0.9771897743352301
B0030.mat,18,1.684001734344571,0.9627792274838156
B0030.mat,19,1.66898698813004,0.9541949811220278
B0030.mat,20,1.6687049625248174,0.9540337411489391
B0030.mat,21,1.6620689362837142,0.9502397853069291
B0030.mat,22,1.652762183550463,0.9449189189300367
B0030.mat,23,1.648481366235244,0.9424714855909315
B0030.mat,24,1.6307406443132095,0.9323287415552496
B0030.mat,25,1.6307406443132095,0.9323287415552496
B0030.mat,26,1.638514396616985,0.9367731593281282
B0030.mat,27,1.638514396616985,0.9367731593281282
B0030.mat,28,1.618847673357618,0.9255292797996069
B0030.mat,29,1.6134212267751404,0.9224268661012662
B0030.mat,30,1.6134212267751404,0.9224268661012662
B0030.mat,31,1.6066443601761986,0.9185523888630172
B0030.mat,32,1.596329501327274,0.9126551670065103
B0030.mat,33,1.5890785867406987,0.9085096665584771
B0030.mat,34,1.5846131054270807,0.9059566569256563
B0030.mat,35,1.5846131054270807,0.9059566569256563
B0030.mat,36,1.5849874126960888,0.9061706562677874
B0030.mat,37,1.5849874126960888,0.9061706562677874
B0030.mat,38,1.5787064969416462,0.9025797245634879
B0030.mat,39,1.570705516096967,0.8980053954522704
B0030.mat,40,1.562780404428482,0.8934744423455763
B0031.mat,1,1.6666751942525773,0.9250380561183084
B0031.mat,2,1.8139835002945137,1.0067971112365568
B0031.mat,3,1.8139835002945137,1.0067971112365568
B0031.mat,4,1.8044387333514835,1.0014995747462254
B0031.mat,5,1.802147684291295,1.000227996710855
B0031.mat,6,1.802147684291295,1.000227996710855
B0031.mat,7,1.8013261041198854,0.9997720032891452
B0031.mat,8,1.8013261041198854,0.9997720032891452
B0031.mat,9,1.7883722583933568,0.9925823599132514
B0031.mat,10,1.7856209131823229,0.9910553083110545
B0031.mat,11,1.7813634036685941,0.9886923054067898
B0031.mat,12,1.7813634036685941,0.9886923054067898
B0031.mat,13,1.7684898383971241,0.9815472192885716
B0031.mat,14,1.766505238291406,0.9804457265500365
B0031.mat,15,1.751740527921767,0.9722510170910015
B0031.mat,16,1.751740527921767,0.9722510170910015
B0031.mat,17,1.7649894859707393,0.9796044537062926
B0031.mat,18,1.7649894859707393,0.9796044537062926
B0031.mat,19,1.762591283533551,0.9782734034042753
B0031.mat,20,1.762591283533551,0.9782734034042753
B0031.mat,21,1.747857930947971,0.9700960981423566
B0031.mat,22,1.747857930947971,0.9700960981423566
B0031.mat,23,1.7441167338864993,0.9680196589721852
B0031.mat,24,1.7268422932817387,0.9584319990534059
B0031.mat,25,1.7268422932817387,0.9584319990534059
B0031.mat,26,1.7367384416372014,0.9639245592531159
B0031.mat,27,1.7367384416372014,0.9639245592531159
B0031.mat,28,1.716963468448543,0.9529490537549187
B0031.mat,29,1.7127773558366357,0.9506256775586661
B0031.mat,30,1.7127773558366357,0.9506256775586661
B0031.mat,31,1.7093475797926974,0.9487220832797408
B0031.mat,32,1.7093475797926974,0.9487220832797408
B0031.mat,33,1.6946883343387664,0.9405859089575769
B0031.mat,34,1.6901000454115587,0.9380393168652665
B0031.mat,35,1.6946883343387664,0.9405859089575769
B0031.mat,36,1.687696889615565,0.9367055173500753
B0031.mat,37,1.687696889615565,0.9367055173500753
B0031.mat,38,1.6819617127259294,0.9335223795078742
B0031.mat,39,1.6750033888978846,0.9296603706593998
B0031.mat,40,1.6672987794846676,0.9253841583900084
B0032.mat,1,1.7048641073512139,0.9247477321168177
B0032.mat,2,1.8747686491853095,1.0169068895886333
B0032.mat,3,1.8747686491853095,1.0169068895886333
B0032.mat,4,1.8654947184112376,1.0118765493907536
B0032.mat,5,1.8527398169018068,1.004958070555191
B0032.mat,6,1.844174397003866,1.0003120388913798
B0032.mat,7,1.8430238477512753,0.9996879611086203
B0032.mat,8,1.8302818174911863,0.9927764638609669
B0032.mat,9,1.8173838456081814,0.9857803811841801
B0032.mat,10,1.8149829605049186,0.9844780996447061
B0032.mat,11,1.8057992981104682,0.9794967225747242
B0032.mat,12,1.7995150369321797,0.9760880307924326
B0032.mat,13,1.7866516942518147,0.969110731593149
B0032.mat,14,1.7735550719416031,0.9620068974942686
B0032.mat,15,1.7735550719416031,0.9620068974942686
B0032.mat,16,1.7968530684449833,0.9746441331170185
B0032.mat,17,1.7968530684449833,0.9746441331170185
B0032.mat,18,1.7838265504081745,0.9675783247866211
B0032.mat,19,1.7696444491040102,0.9598857081369263
B0032.mat,20,1.7696444491040102,0.9598857081369263
B0032.mat,21,1.7547726933914918,0.9518190110269065
B0032.mat,22,1.7547726933914918,0.9518190110269065
B0032.mat,23,1.7389166355812984,0.9432184114617771
B0032.mat,24,1.7337200518764075,0.940399694723515
B0032.mat,25,1.7337200518764075,0.940399694723515
B0032.mat,26,1.719149261914565,0.9324962466338611
B0032.mat,27,1.719149261914565,0.9324962466338611
B0032.mat,28,1.711582246191498,0.9283917666353525
B0032.mat,29,1.7005124371100973,0.9223873110316175
B0032.mat,30,1.7005124371100973,0.9223873110316175
B0032.mat,31,1.7005124371100973,0.9223873110316175
B0032.mat,32,1.691435430587127,0.9174637859481036
B0032.mat,33,1.6844494328889932,0.9136744601595751
B0032.mat,34,1.6686372014231974,0.9050976327604582
B0032.mat,35,1.6686372014231974,0.9050976327604582
B0032.mat,36,1.669431712846442,0.9055285894763737
B0032.mat,37,1.669431712846442,0.9055285894763737
B0032.mat,38,1.6634226761839213,0.9022691842241238
B0032.mat,39,1.6436152195947373,0.8915252777269025
B0032.mat,40,1.6358000873538245,0.8872862150445369
B0033.mat,1,1.713169326386719,1.0626330515939655
B0033.mat,2,1.6560966776720512,1.0272324160980393
B0033.mat,3,1.6197297341990775,1.0046749750298305
B0033.mat,4,1.6197297341990775,1.0046749750298305
B0033.mat,5,1.604655812282729,0.9953250249701697
B0033.mat,6,1.5900967306245992,0.9862944165343915
B0033.mat,7,1.5739402299623984,0.976272971871963
B0033.mat,8,1.5739402299623984,0.976272971871963
B0033.mat,9,1.5897706153457416,0.9860921359608333
B0033.mat,10,1.6257378771074,1.0084016651676635
B0033.mat,11,1.6257378771074,1.0084016651676635
B0033.mat,12,1.6143816761595386,1.001357717857918
B0033.mat,13,1.58697453394504,0.9843578015517535
B0033.mat,14,1.58697453394504,0.9843578015517535
B0033.mat,15,1.6879483800354476,1.0469891740317487
B0033.mat,16,1.6879483800354476,1.0469891740317487
B0033.mat,17,1.6586223007531458,1.0287989924547967
B0033.mat,18,1.6420179032789863,1.0184997293953424
B0033.mat,19,1.6420179032789863,1.0184997293953424
B0033.mat,20,1.6422892507912386,1.0186680389900484
B0033.mat,21,1.6422892507912386,1.0186680389900484
B0033.mat,22,1.6326559297917211,1.01269274797063
B0033.mat,23,1.6260888111680731,1.008619340166893
B0033.mat,24,1.6125361114907395,1.000212963521196
B0033.mat,25,1.6125361114907395,1.000212963521196
B0033.mat,26,1.6145443029101134,1.0014585908758808
B0033.mat,27,1.6145443029101134,1.0014585908758808
B0033.mat,28,1.5953958917107596,0.9895813442356662
B0033.mat,29,1.5877243027113057,0.9848228630373961
B0033.mat,30,1.5877243027113057,0.9848228630373961
B0033.mat,31,1.6128422608267754,1.0004028597551438
B0033.mat,32,1.6128422608267754,1.0004028597551438
B0033.mat,33,1.6099381853611876,0.9986015395198781
B0033.mat,34,1.5770977539565159,0.9782314994416966
B0033.mat,35,1.5770977539565159,0.9782314994416966
B0033.mat,36,1.6261581345348248,1.0086623395946925
B0033.mat,37,1.6261581345348248,1.0086623395946925
B0033.mat,38,1.6348129972245726,1.0140307191293243
B0033.mat,39,1.6584957887780232,1.0287205204648322
B0033.mat,40,1.6584957887780232,1.0287205204648322
B0033.mat,41,1.62418934644937,1.0074411530727498
B0033.mat,42,1.6080016740907346,0.9974003734418537
B0033.mat,43,1.6080016740907346,0.9974003734418537
B0033.mat,44,1.617632765910718,1.0033742817609081
B0033.mat,45,1.617632765910718,1.0033742817609081
B0033.mat,46,1.5973191489094263,0.990774289167928
B0033.mat,47,1.5875852250170606,0.984736596868391
B0033.mat,48,1.583036530487776,0.9819151634735864
B0033.mat,49,1.583036530487776,0.9819151634735864
B0033.mat,50,1.5930709154513834,0.9881392237287603
B0033.mat,51,1.5930709154513834,0.9881392237287603
B0033.mat,52,1.5448888685020246,0.9582531904025464
B0033.mat,53,1.5352188565640517,0.9522551409766494
B0033.mat,54,1.5352188565640517,0.9522551409766494
B0033.mat,55,1.5559492005453626,0.9651136181546843
B0033.mat,56,1.5559492005453626,0.9651136181546843
B0033.mat,57,1.5518620461881205,0.9625784657677735
B0033.mat,58,1.5144550545105004,0.9393759106524675
B0033.mat,59,1.5144550545105004,0.9393759106524675
B0033.mat,60,1.605823969917045,0.9960496018655043
B0033.mat,61,1.605823969917045,0.9960496018655043
B0033.mat,62,1.589785130036615,0.9861011390348542
B0033.mat,63,1.5552386152299904,0.9646728611142321
B0033.mat,64,1.539756404636803,0.9550696605229875
B0033.mat,65,1.539756404636803,0.9550696605229875
B0033.mat,66,1.547680553576876,0.9599847978884425
B0033.mat,67,1.547680553576876,0.9599847978884425
B0033.mat,68,1.5416252851780505,0.9562288770709506
B0033.mat,69,1.517590655990168,0.9413208402736096
B0033.mat,70,1.5075202042593092,0.9350744087686386
B0033.mat,71,1.4997618811573148,0.930262128729448
B0033.mat,72,1.49549282626034,0.9276141483093442
B0033.mat,73,1.4906966807803954,0.9246392277169989
B0033.mat,74,1.4800999425051866,0.9180663547634086
B0033.mat,75,1.4729818491920503,0.9136511921158134
B0033.mat,76,1.4729818491920503,0.9136511921158134
B0033.mat,77,1.4729818491920503,0.9136511921158134
B0033.mat,78,1.4635162808346138,0.9077799535675792
B0033.mat,79,1.4557303847230247,0.9029505707289888
B0033.mat,80,1.4557303847230247,0.9029505707289888
B0033.mat,81,1.4557303847230247,0.9029505707289888
B0033.mat,82,1.459740099618568,0.9054376894917673
B0033.mat,83,1.4666759762884336,0.9097398280356107
B0033.mat,84,1.4689502109504418,0.9111504748886148
B0033.mat,85,1.4689502109504418,0.9111504748886148
B0033.mat,86,1.4473012364654927,0.8977221958116472
B0033.mat,87,1.4241466094817417,0.883360000813586
B0033.mat,88,1.4241466094817417,0.883360000813586
B0033.mat,89,1.4412820083364295,0.8939886298082698
B0033.mat,90,1.4448965388921615,0.8962306263087664
B0033.mat,91,1.4448965388921615,0.8962306263087664
B0033.mat,92,1.4226030447542912,0.882402568952415
B0033.mat,93,1.4144881298999457,0.8773691045993696
B0033.mat,94,1.4144881298999457,0.8773691045993696
B0033.mat,95,1.431360032946153,0.8878342942009151
B0033.mat,96,1.431360032946153,0.8878342942009151
B0033.mat,97,1.4230376757726733,0.8826721589329657
B0033.mat,98,1.3979060730399124,0.8670836988245383
B0033.mat,99,1.3979060730399124,0.8670836988245383
B0033.mat,100,1.4011347560096767,0.8690863644011082
B0033.mat,101,1.436782528945267,0.8911977232455778
B0033.mat,102,1.436782528945267,0.8911977232455778
B0033.mat,103,1.410355528453481,0.8748057626001636
B0033.mat,104,1.382633397996189,0.8576104675229107
B0033.mat,105,1.3786129327882322,0.8551166806292536
B0033.mat,106,1.3786129327882322,0.8551166806292536
B0033.mat,107,1.4234424290662009,0.8829232165609652
B0033.mat,108,1.4234424290662009,0.8829232165609652
B0033.mat,109,1.3961613987822286,0.866001524107816
B0033.mat,110,1.3946003892958663,0.865033271729892
B0033.mat,111,1.384968608315797,0.8590589359432931
B0033.mat,112,1.3715114742475478,0.850711836085503
B0033.mat,113,1.3715114742475478,0.850711836085503
B0033.mat,114,1.364231776003204,0.8461964342271324
B0033.mat,115,1.364231776003204,0.8461964342271324
B0033.mat,116,1.3552215695792247,0.8406076444908612
B0033.mat,117,1.3418414512081456,0.8323083154074156
B0033.mat,118,1.3552215695792247,0.8406076444908612
B0033.mat,119,1.3457100861355502,0.8347079260443171
B0033.mat,120,1.3477611420854358,0.8359801411192938
B0033.mat,121,1.3457100861355502,0.8347079260443171
B0033.mat,122,1.3477611420854358,0.8359801411192938
B0033.mat,123,1.353154941842234,0.8393257706533819
B0033.mat,124,1.357426672491866,0.8419754107711978
B0033.mat,125,1.357426672491866,0.8419754107711978
B0033.mat,126,1.3443678821106904,0.8338753928341838
B0033.mat,127,1.3443678821106904,0.8338753928341838
B0033.mat,128,1.3865570950229378,0.8600442317053796
B0033.mat,129,1.3865570950229378,0.8600442317053796
B0033.mat,130,1.3865570950229378,0.8600442317053796
B0033.mat,131,1.4150999545382532,0.8777486030368161
B0033.mat,132,1.4150999545382532,0.8777486030368161
B0033.mat,133,1.383632373873956,0.858230105505631
B0033.mat,134,1.3705402893609833,0.8501094361103362
B0033.mat,135,1.3578385793919763,0.8422309055897748
B0033.mat,136,1.3578385793919763,0.8422309055897748
B0033.mat,137,1.3578385793919763,0.8422309055897748
B0033.mat,138,1.3495626547684758,0.8370975711890357
B0033.mat,139,1.3495626547684758,0.8370975711890357
B0033.mat,140,1.4899088638712767,0.924150565987338
B0033.mat,141,1.4899088638712767,0.924150565987338
B0033.mat,142,1.475330178643193,0.9151077979821342
B0033.mat,143,1.459830765413703,0.9054939270563066
